,measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
16855,2024-09-18T12:00:00Z,2289.89,0.0,2486.376,0.0,9.903,1.0,0.0,175.86,206.39,30.529
16856,2024-09-18T12:15:00Z,2214.088,0.0,2368.13,0.0,9.663,1.0,0.0,133.008,163.705,30.697
16857,2024-09-18T12:30:00Z,2212.578,0.0,2383.166,0.0,9.786,1.0,0.0,149.573,180.375,30.801
16858,2024-09-18T12:45:00Z,2135.281,0.0,2374.15,0.0,9.963,1.0,0.0,218.019,248.832,30.812
16859,2024-09-18T13:00:00Z,2093.793,0.0,2370.596,0.0,10.073,1.0,0.0,256.084,286.876,30.791
16860,2024-09-18T13:15:00Z,2032.603,0.0,2244.223,0.0,9.89,1.0,0.0,190.674,221.51,30.835
16861,2024-09-18T13:30:00Z,1990.991,0.0,2158.856,0.0,9.783,1.0,0.0,146.807,177.648,30.841
16862,2024-09-18T13:45:00Z,1906.8,0.0,2088.016,0.0,9.76,1.0,0.0,160.051,190.976,30.924
16863,2024-09-18T14:00:00Z,1799.95,0.0,1993.886,0.0,9.973,1.0,0.0,173.395,203.909,30.514
16864,2024-09-18T14:15:00Z,1727.394,0.0,1880.153,0.0,9.966,1.0,0.0,132.511,162.725,30.213
16865,2024-09-18T14:30:00Z,1551.146,0.0,1753.321,0.0,9.899,1.0,0.0,181.785,212.074,30.288
16866,2024-09-18T14:45:00Z,1454.773,0.0,1618.793,0.0,9.936,1.0,0.0,143.701,173.957,30.255
16867,2024-09-18T15:00:00Z,1300.069,0.0,1469.393,0.0,9.926,1.0,0.0,148.943,179.25,30.306
16868,2024-09-18T15:15:00Z,1127.742,0.0,1321.78,0.0,9.823,1.0,0.0,173.712,203.861,30.149
16869,2024-09-18T15:30:00Z,1031.73,0.0,1183.17,0.0,9.936,0.9967666666666668,0.0,131.305,161.376,30.07
16870,2024-09-18T15:45:00Z,693.867,0.0,894.49,0.0,10.046,0.99,0.0,180.617,210.668,30.051
16871,2024-09-18T16:00:00Z,331.588,0.0,487.066,0.0,9.973,0.99,0.0,135.39,165.451,30.061
16872,2024-09-18T16:15:00Z,325.756,2.083,492.016,0.0,9.976,0.99,0.0,148.238,178.319,30.081
16873,2024-09-18T16:30:00Z,499.007,0.0,680.662,0.0,9.638,0.99,0.0,161.232,191.293,30.061
16874,2024-09-18T16:45:00Z,381.239,0.0,514.423,0.0,9.776,0.99,0.0,112.94,142.96,30.019
16875,2024-09-18T17:00:00Z,168.859,2.669,357.87,0.0,9.266,0.99,0.0,171.033,200.946,29.913
16876,2024-09-18T17:15:00Z,31.879,0.0,165.253,0.0,9.416,0.99,0.0,112.886,142.79,29.904
16877,2024-09-18T17:30:00Z,4.472,34.608,99.633,0.026,866.116,0.9841666666666667,0.0,300.833,995.859,695.025
16878,2024-09-18T17:45:00Z,31.772,16.013,0.0,0.0,3265.6,0.9247333333333334,0.0,2074.272,3249.84,1175.567
16879,2024-09-18T18:00:00Z,25.358,11.392,0.0,0.0,2164.996,0.8507000000000001,0.0,984.697,2151.03,1166.332
16880,2024-09-18T18:15:00Z,12.799,2.843,0.0,0.0,1249.69,0.8067333333333333,0.0,275.004,1239.734,964.73
16881,2024-09-18T18:30:00Z,22.782,34.6,0.0,0.0,1268.876,0.7787333333333334,0.0,1250.693,1280.694,30.001
16882,2024-09-18T18:45:00Z,31.387,17.476,0.31,0.0,900.326,0.7499000000000001,0.0,856.698,886.726,30.027
16883,2024-09-18T19:00:00Z,3.101,3.547,0.0,0.0,249.943,0.73,0.0,220.526,250.389,29.862
16884,2024-09-18T19:15:00Z,2.534,2.733,0.0,0.0,209.92,0.7273333333333334,0.0,180.282,210.118,29.836
16885,2024-09-18T19:30:00Z,5.259,51.086,3.846,0.0,1775.27,0.7073666666666667,0.0,1794.639,1824.943,30.303
16886,2024-09-18T19:45:00Z,54.325,1.608,0.0,0.0,892.87,0.6581,0.0,810.089,840.153,30.063
16887,2024-09-18T20:00:00Z,0.987,3.296,0.063,0.0,230.376,0.65,0.0,202.828,232.748,29.92
16888,2024-09-18T20:15:00Z,1.017,1.234,0.0,0.0,236.15,0.6447333333333335,0.0,206.42,236.367,29.947
16889,2024-09-18T20:30:00Z,0.323,0.765,0.0,0.0,220.176,0.64,0.0,190.687,220.618,29.93
16890,2024-09-18T20:45:00Z,0.904,0.959,0.0,0.0,253.53,0.6329666666666668,0.0,223.584,253.584,29.999
16891,2024-09-18T21:00:00Z,0.438,0.792,0.0,0.0,188.04,0.6300000000000001,0.0,158.368,188.394,30.025
16892,2024-09-18T21:15:00Z,0.502,1.307,0.0,0.0,195.403,0.6231,0.0,166.144,196.208,30.063
16893,2024-09-18T21:30:00Z,1.18,0.727,0.0,0.0,183.736,0.6200000000000001,0.0,153.188,183.284,30.095
16894,2024-09-18T21:45:00Z,0.51,1.501,0.0,0.0,170.8,0.6152364864864865,0.0,141.673,171.791,30.117
16895,2024-09-18T22:00:00Z,3.258,1.736,0.0,0.0,235.253,0.6100000000000001,0.0,203.118,233.731,30.612
16896,2024-09-18T22:15:00Z,3.974,11.153,1.856,0.0,160.723,0.6064666666666667,0.0,139.488,169.759,30.27
16897,2024-09-18T22:30:00Z,0.703,5.28,0.0,0.0,209.916,0.6000000000000001,0.0,184.22,214.493,30.273
16898,2024-09-18T22:45:00Z,1.27,0.732,0.0,0.0,204.839,0.5964882943143812,0.0,174.005,204.301,30.295
16899,2024-09-18T23:00:00Z,0.213,0.778,0.0,0.0,166.42,0.5900000000000001,0.0,139.376,166.985,27.608
16900,2024-09-18T23:15:00Z,1.854,2.184,0.0,0.0,228.276,0.5881333333333334,0.0,202.759,228.606,25.846
16901,2024-09-18T23:30:00Z,0.238,0.727,0.0,0.0,163.26,0.5800000000000001,0.0,137.881,163.749,25.867
16902,2024-09-18T23:45:00Z,2.516,2.08,0.0,0.0,206.44,0.5799666666666667,0.0,180.151,206.004,25.853
16903,2024-09-19T00:00:00Z,1.278,0.957,0.0,0.0,188.97,0.5700000000000001,0.0,162.781,188.648,25.867
16904,2024-09-19T00:15:00Z,0.534,1.145,0.013,0.0,168.093,0.5700000000000001,0.0,142.833,168.718,25.884
16905,2024-09-19T00:30:00Z,1.191,4.565,0.0,0.0,230.62,0.5619666666666667,0.0,208.112,233.994,25.881
16906,2024-09-19T00:45:00Z,0.26,0.692,0.0,0.0,166.74,0.5574666666666667,0.0,141.309,167.172,25.862
16907,2024-09-19T01:00:00Z,1.247,2.102,0.0,0.0,206.89,0.55,0.0,181.886,207.745,25.858
16908,2024-09-19T01:15:00Z,1.144,0.729,0.0,0.0,186.799,0.5425752508361203,0.0,160.46,186.383,25.922
16909,2024-09-19T01:30:00Z,0.455,1.843,0.0,0.0,177.82,0.54,0.0,153.261,179.207,25.946
16910,2024-09-19T01:45:00Z,1.456,1.278,0.0,0.0,215.993,0.5334666666666668,0.0,189.856,215.815,25.958
16911,2024-09-19T02:00:00Z,0.247,0.736,0.0,0.0,163.326,0.53,0.0,137.848,163.816,25.968
16912,2024-09-19T02:15:00Z,0.878,4.608,0.0,0.0,198.866,0.5201333333333333,0.0,176.621,202.596,25.974
16913,2024-09-19T02:30:00Z,0.872,0.79,0.0,0.0,196.773,0.5146000000000001,0.0,170.722,196.691,25.968
16914,2024-09-19T02:45:00Z,0.55,1.426,0.0,0.0,188.214,0.51,0.0,163.162,189.089,25.927
16915,2024-09-19T03:00:00Z,1.296,1.455,0.0,0.0,205.486,0.5054000000000001,0.0,179.708,205.645,25.937
16916,2024-09-19T03:15:00Z,0.72,1.277,0.0,0.0,169.43,0.5,0.0,144.063,169.987,25.923
16917,2024-09-19T03:30:00Z,0.712,1.744,0.0,0.0,181.486,0.4921,0.0,156.606,182.518,25.912
16918,2024-09-19T03:45:00Z,0.9,0.63,0.0,0.0,201.289,0.4888552188552188,0.0,175.145,201.02,25.874
16919,2024-09-19T04:00:00Z,0.667,1.725,0.0,0.0,186.331,0.48,0.0,161.557,187.388,25.83
16920,2024-09-19T04:15:00Z,0.587,1.633,0.0,0.0,197.29,0.4778929765886288,0.0,172.479,198.336,25.856
16921,2024-09-19T04:30:00Z,74.7,61.472,3.593,0.0,425.433,0.4684,0.0,386.066,415.798,29.732
16922,2024-09-19T04:45:00Z,14.451,14.124,0.066,0.0,204.37,0.46,0.0,173.806,204.109,30.302
16923,2024-09-19T05:00:00Z,31.819,32.135,1.946,0.0,281.716,0.4509333333333333,0.0,250.723,283.979,33.255
16924,2024-09-19T05:15:00Z,5.713,10.937,0.0,0.0,237.9,0.4412666666666667,0.0,206.145,243.124,36.978
16925,2024-09-19T05:30:00Z,17.932,27.028,3.323,0.0,662.02,0.4331333333333333,0.0,188.085,674.439,486.353
16926,2024-09-19T05:45:00Z,5.914,14.912,3.44,0.0,1449.44,0.4020666666666667,0.0,213.128,1461.877,1248.748
16927,2024-09-19T06:00:00Z,22.724,12.583,31.365,0.0,1427.778,0.3678523489932885,0.0,224.254,1449.004,1224.749
16928,2024-09-19T06:15:00Z,12.865,32.652,72.98,0.0,1396.423,0.3339,0.0,199.041,1489.19,1290.148
16929,2024-09-19T06:30:00Z,17.467,3.182,136.25,4.136,403.17,0.3106666666666667,0.0,136.768,520.997,384.229
16930,2024-09-19T06:45:00Z,4.071,3.806,228.45,79.613,0.0,0.31,0.0,118.348,148.572,30.224
16931,2024-09-19T07:00:00Z,4.989,3.317,291.546,96.513,0.0,0.31,0.0,163.098,193.361,30.263
16932,2024-09-19T07:15:00Z,12.665,20.483,346.72,203.99,17.396,0.3116666666666667,0.0,137.692,167.944,30.252
16933,2024-09-19T07:30:00Z,39.839,40.644,376.16,183.9,29.02,0.32,0.0,191.879,222.085,30.205
16934,2024-09-19T07:45:00Z,28.413,47.065,395.03,225.29,54.128,0.3208783783783784,0.0,212.311,242.52,30.208
16935,2024-09-19T08:00:00Z,2.779,2.973,378.085,242.58,0.0,0.33,0.0,105.479,135.7,30.22
16936,2024-09-19T08:15:00Z,9.781,6.455,365.05,149.06,2.093,0.3361666666666666,0.0,184.553,214.756,30.203
16937,2024-09-19T08:30:00Z,3.858,2.532,414.21,274.25,0.0,0.3415666666666667,0.0,108.447,138.634,30.186
16938,2024-09-19T08:45:00Z,16.182,7.835,507.576,328.506,5.313,0.3515000000000001,0.0,145.859,176.036,30.177
16939,2024-09-19T09:00:00Z,4.949,3.531,563.813,399.323,0.0,0.3618,0.0,132.869,163.071,30.202
16940,2024-09-19T09:15:00Z,7.798,3.162,773.933,631.006,0.0,0.3738,0.0,107.976,138.29,30.314
16941,2024-09-19T09:30:00Z,19.569,12.03,1085.496,876.676,0.0,0.393,0.0,174.045,201.28,27.235
16942,2024-09-19T09:45:00Z,16.095,17.485,1339.51,1207.93,0.0,0.4198,0.0,107.091,132.969,25.877
16943,2024-09-19T10:00:00Z,109.739,112.97,2218.516,2071.086,0.0,0.4558,0.0,124.737,150.661,25.924
16944,2024-09-19T10:15:00Z,82.351,74.318,2818.37,2638.046,0.0,0.5171,0.0,146.318,172.29,25.971
16945,2024-09-19T10:30:00Z,123.877,125.144,2061.6,1924.913,0.0,0.5730000000000001,0.0,111.994,137.953,25.958
16946,2024-09-19T10:45:00Z,45.733,47.289,2506.436,2310.36,0.0,0.6258,0.0,171.642,197.632,25.99
16947,2024-09-19T11:00:00Z,88.207,77.705,2405.76,2266.32,0.0,0.6848333333333334,0.0,99.89,128.937,29.047
16948,2024-09-19T11:15:00Z,74.01,88.001,2335.723,2184.47,0.0,0.7401666666666666,0.0,134.72,165.244,30.524
16949,2024-09-19T11:30:00Z,70.786,60.201,2399.4,2210.87,0.0,0.7934333333333333,0.0,147.588,177.945,30.356
16950,2024-09-19T11:45:00Z,37.478,36.376,2026.206,1884.973,0.0,0.8449333333333334,0.0,109.631,140.132,30.5
16951,2024-09-19T12:00:00Z,36.347,29.927,2106.87,1892.356,0.0,0.8891666666666668,0.0,177.521,208.092,30.571
16952,2024-09-19T12:15:00Z,14.333,17.792,1650.32,1513.263,0.0,0.9335666666666668,0.0,110.026,140.515,30.489
16953,2024-09-19T12:30:00Z,225.173,11.833,1666.346,1283.856,1.453,0.9750666666666667,0.0,138.569,170.603,32.034
16954,2024-09-19T12:45:00Z,1357.123,0.0,1535.636,0.0,10.103,1.0,0.0,157.794,188.616,30.822
16955,2024-09-19T13:00:00Z,2293.324,0.0,2438.836,0.0,10.696,1.0,0.0,125.302,156.208,30.906
16956,2024-09-19T13:15:00Z,1667.162,0.0,1868.73,0.0,10.64,1.0,0.0,181.418,212.207,30.789
16957,2024-09-19T13:30:00Z,1548.334,0.0,1691.42,0.0,10.233,1.0,0.0,122.472,153.318,30.846
16958,2024-09-19T13:45:00Z,2283.111,0.0,2450.343,0.0,10.18,1.0,0.0,146.116,177.412,31.295
16959,2024-09-19T14:00:00Z,2350.911,0.0,2538.318,0.0,10.365,1.0,0.0,166.959,197.773,30.814
16960,2024-09-19T14:15:00Z,1264.601,0.0,1409.673,0.0,10.356,1.0,0.0,124.929,155.428,30.498
16961,2024-09-19T14:30:00Z,1292.133,0.0,1484.393,0.0,10.33,1.0,0.0,172.228,202.59,30.362
16962,2024-09-19T14:45:00Z,1342.304,0.0,1483.87,0.0,10.093,1.0,0.0,121.376,151.658,30.282
16963,2024-09-19T15:00:00Z,1256.895,0.0,1400.09,0.0,10.22,1.0,0.0,123.191,153.414,30.222
16964,2024-09-19T15:15:00Z,225.355,4.339,1421.853,0.086,92.81,0.9921666666666668,0.0,160.859,1293.56,1132.7
16965,2024-09-19T15:30:00Z,14.493,11.49,1091.256,0.0,141.846,0.9809666666666668,0.0,118.735,1230.099,1111.364
16966,2024-09-19T15:45:00Z,9.735,13.16,785.141,0.0,520.936,0.976153846153846,0.0,151.163,1309.502,1158.338
16967,2024-09-19T16:00:00Z,11.725,4.848,418.113,100.85,542.21,0.9576333333333332,0.0,119.47,852.596,733.125
16968,2024-09-19T16:15:00Z,1.423,2.392,377.56,225.226,0.0,0.96,0.0,123.553,153.302,29.749
16969,2024-09-19T16:30:00Z,2.936,2.038,389.536,178.566,0.0,0.96,0.0,180.066,210.072,30.005
16970,2024-09-19T16:45:00Z,0.468,1.649,230.6,61.123,0.0,0.9695666666666668,0.0,140.686,170.658,29.971
16971,2024-09-19T17:00:00Z,1.245,3.166,144.127,0.779,53.772,0.9652842809364548,0.0,169.009,199.041,30.032
16972,2024-09-19T17:15:00Z,57.769,3232.874,37.886,0.0,3488.78,0.9363,6520.798,151.02,6701.772,29.953
16973,2024-09-19T17:30:00Z,0.0,5184.078,0.0,0.0,5448.25,0.8157000000000001,10243.49,358.944,10632.328,29.893
16974,2024-09-19T17:45:00Z,0.0,5268.788,0.0,0.0,5413.466,0.6845333333333333,10172.435,480.008,10682.255,29.811
16975,2024-09-19T18:00:00Z,0.0,5291.328,0.0,0.0,5390.516,0.5527333333333333,10258.84,393.181,10681.845,29.822
16976,2024-09-19T18:15:00Z,0.0,5283.566,0.0,0.0,5383.696,0.4182666666666667,10220.577,416.898,10667.263,29.786
16977,2024-09-19T18:30:00Z,0.0,5319.6,0.0,0.0,5354.17,0.2842333333333333,10261.673,382.251,10673.77,29.845
16978,2024-09-19T18:45:00Z,0.0,5367.689,0.0,0.0,5280.55,0.1517666666666667,10269.661,348.792,10648.239,29.785
16979,2024-09-19T19:00:00Z,0.0,9314.076,2.734,0.0,1220.932,0.0547457627118644,10263.033,245.054,10537.743,29.655
16980,2024-09-19T19:15:00Z,0.0,10426.79,0.0,0.0,0.0,0.05,10252.507,144.572,10426.79,29.709
16981,2024-09-19T19:30:00Z,0.0,9250.982,0.0,0.0,0.0,0.05,9013.679,207.671,9250.982,29.632
16982,2024-09-19T19:45:00Z,0.0,2450.861,0.0,0.0,0.0,0.05,2368.042,53.005,2450.861,29.814
16983,2024-09-19T20:00:00Z,0.0,182.599,0.0,0.0,0.0,0.05,31.497,120.984,182.599,30.117
16984,2024-09-19T20:15:00Z,0.0,176.053,0.0,0.0,0.0,0.05,0.0,145.829,176.053,30.223
16985,2024-09-19T20:30:00Z,0.0,378.869,0.0,0.0,0.0,0.05,0.0,348.565,378.869,30.303
16986,2024-09-19T20:45:00Z,0.0,333.574,0.0,0.0,0.0,0.05,0.0,303.157,333.574,30.417
16987,2024-09-19T21:00:00Z,0.0,216.171,0.0,0.0,0.0,0.05,0.0,185.819,216.171,30.352
16988,2024-09-19T21:15:00Z,0.0,183.402,0.0,0.0,0.0,0.05,0.0,153.107,183.402,30.294
16989,2024-09-19T21:30:00Z,0.0,163.675,0.0,0.0,0.0,0.05,0.0,133.363,163.675,30.311
16990,2024-09-19T21:45:00Z,0.0,128.915,0.0,0.0,0.0,0.05,0.0,98.548,128.915,30.366
16991,2024-09-19T22:00:00Z,0.0,194.096,0.0,0.0,0.0,0.05,0.0,163.222,194.096,30.874
16992,2024-09-19T22:15:00Z,0.0,129.304,0.0,0.0,0.0,0.05,0.0,98.916,129.304,30.387
16993,2024-09-19T22:30:00Z,0.0,174.405,0.0,0.0,0.0,0.05,0.0,144.026,174.405,30.379
16994,2024-09-19T22:45:00Z,0.0,138.91,0.0,0.0,0.0,0.05,0.0,108.578,138.91,30.331
16995,2024-09-19T23:00:00Z,0.0,128.168,0.0,0.0,0.0,0.05,0.0,100.473,128.168,27.694
16996,2024-09-19T23:15:00Z,0.0,181.274,0.0,0.0,0.0,0.05,0.0,155.326,181.274,25.947
16997,2024-09-19T23:30:00Z,0.0,121.0,0.0,0.0,0.0,0.05,0.0,95.058,121.0,25.941
16998,2024-09-19T23:45:00Z,0.0,179.656,0.0,0.0,0.0,0.05,0.0,153.684,179.656,25.971
16999,2024-09-20T00:00:00Z,0.0,125.254,0.0,0.0,0.0,0.05,0.0,99.221,125.254,26.032
17000,2024-09-20T00:15:00Z,0.0,132.678,0.0,0.0,0.0,0.05,0.0,106.613,132.678,26.064
17001,2024-09-20T00:30:00Z,0.0,174.226,0.0,0.0,0.0,0.05,0.0,148.143,174.226,26.082
17002,2024-09-20T00:45:00Z,0.0,121.803,0.0,0.0,0.0,0.05,0.0,95.747,121.803,26.056
17003,2024-09-20T01:00:00Z,0.0,184.143,0.0,0.0,0.0,0.05,0.0,158.075,184.143,26.067
17004,2024-09-20T01:15:00Z,0.0,126.398,0.0,0.0,0.0,0.05,0.0,100.336,126.398,26.061
17005,2024-09-20T01:30:00Z,0.0,146.148,0.0,0.0,0.0,0.05,0.0,120.072,146.148,26.075
17006,2024-09-20T01:45:00Z,0.0,167.57,0.0,0.0,0.0,0.05,0.0,141.486,167.57,26.084
17007,2024-09-20T02:00:00Z,0.0,123.454,0.0,0.0,0.0,0.05,0.0,97.382,123.454,26.071
17008,2024-09-20T02:15:00Z,0.0,190.033,0.0,0.0,0.0,0.05,0.0,163.944,190.033,26.088
17009,2024-09-20T02:30:00Z,0.0,127.001,0.0,0.0,0.0,0.05,0.0,100.939,127.001,26.062
17010,2024-09-20T02:45:00Z,0.0,150.226,0.0,0.0,0.0,0.0453333333333333,0.0,124.165,150.226,26.061
17011,2024-09-20T03:00:00Z,0.0,161.912,0.0,0.0,0.0,0.04,0.0,135.855,161.912,26.057
17012,2024-09-20T03:15:00Z,0.0,124.722,0.0,0.0,0.0,0.04,0.0,98.66,124.722,26.062
17013,2024-09-20T03:30:00Z,0.0,183.546,0.0,0.0,0.0,0.04,0.0,157.515,183.546,26.03
17014,2024-09-20T03:45:00Z,0.0,121.453,0.0,0.0,0.0,0.04,0.0,95.502,121.453,25.951
17015,2024-09-20T04:00:00Z,0.0,126.288,0.0,0.0,0.0,0.04,0.0,100.327,126.288,25.96
17016,2024-09-20T04:15:00Z,0.0,182.8,0.0,0.0,0.0,0.04,0.0,156.896,182.8,25.903
17017,2024-09-20T04:30:00Z,0.0,325.302,0.0,0.0,0.0,0.04,0.0,295.202,325.302,30.1
17018,2024-09-20T04:45:00Z,0.0,232.76,0.0,0.0,0.0,0.04,0.0,202.562,232.76,30.197
17019,2024-09-20T05:00:00Z,0.0,219.606,0.0,0.0,0.0,0.04,0.0,188.823,219.606,30.783
17020,2024-09-20T05:15:00Z,0.0,1649.666,0.68,104.126,3.993,0.0444666666666666,0.0,276.027,1550.212,1274.184
17021,2024-09-20T05:30:00Z,0.0,1445.68,21.386,16.753,9.8,0.0499,0.0,217.291,1460.113,1242.821
17022,2024-09-20T05:45:00Z,0.0,1359.607,90.01,0.0,10.04,0.05,0.0,143.062,1459.657,1316.594
17023,2024-09-20T06:00:00Z,0.0,1386.281,200.156,17.023,10.026,0.0499,0.0,190.832,1579.441,1388.608
17024,2024-09-20T06:15:00Z,0.0,798.89,293.456,18.203,10.11,0.0498666666666666,0.0,123.702,1084.253,960.55
17025,2024-09-20T06:30:00Z,0.0,372.033,439.526,0.0,10.197,0.05,0.0,110.795,821.757,710.961
17026,2024-09-20T06:45:00Z,0.0,279.712,656.18,18.66,10.153,0.0498666666666666,0.0,175.783,927.385,751.601
17027,2024-09-20T07:00:00Z,9.63,41.271,825.926,443.4,3.983,0.0519666666666666,0.0,114.658,418.151,303.492
17028,2024-09-20T07:15:00Z,2.574,5.967,982.616,807.366,0.0,0.0726,0.0,148.671,178.643,29.971
17029,2024-09-20T07:30:00Z,3.967,0.225,1173.226,1002.606,0.0,0.1013666666666666,0.0,136.898,166.878,29.979
17030,2024-09-20T07:45:00Z,3.204,1.174,1367.236,1221.31,0.0,0.1420666666666666,0.0,113.903,143.896,29.992
17031,2024-09-20T08:00:00Z,4.155,4.39,1561.943,1358.706,0.0,0.1774,0.0,173.544,203.472,29.928
17032,2024-09-20T08:15:00Z,2.507,1.837,1718.383,1575.033,0.0,0.2137333333333333,0.0,112.715,142.68,29.964
17033,2024-09-20T08:30:00Z,3.923,2.558,1870.886,1699.343,0.0,0.2536666666666666,0.0,140.17,170.177,30.006
17034,2024-09-20T08:45:00Z,4.684,2.381,2025.156,1847.843,0.0,0.2962333333333333,0.0,145.002,175.01,30.008
17035,2024-09-20T09:00:00Z,3.703,2.91,2094.723,1951.65,0.0,0.3419,0.0,114.909,142.28,27.37
17036,2024-09-20T09:15:00Z,3.178,2.562,2156.003,1964.676,0.0,0.3914666666666667,0.0,165.542,190.71,25.168
17037,2024-09-20T09:30:00Z,3.563,2.118,2205.366,2072.72,0.0,0.4423333333333333,0.0,109.284,131.201,21.916
17038,2024-09-20T09:45:00Z,8.219,5.296,2227.466,2066.473,0.0,0.4938,0.0,137.43,158.069,20.639
17039,2024-09-20T10:00:00Z,3.678,2.196,2249.696,2081.566,0.0,0.5451333333333334,0.0,145.935,166.648,20.712
17040,2024-09-20T10:15:00Z,2.689,2.022,2268.68,2130.843,0.0,0.5960666666666667,0.0,116.527,137.17,20.642
17041,2024-09-20T10:30:00Z,2.186,4.984,2330.526,2148.066,0.0,0.6473000000000001,0.0,164.568,185.258,20.69
17042,2024-09-20T10:45:00Z,2.9,1.331,2377.81,2241.723,0.0,0.7032333333333334,0.0,113.803,134.517,20.713
17043,2024-09-20T11:00:00Z,13.807,5.138,2421.383,2251.993,0.0,0.7649666666666667,0.0,137.037,160.721,23.683
17044,2024-09-20T11:15:00Z,2.093,1.296,2429.86,2256.453,0.0,0.8265000000000001,0.0,147.545,172.609,25.064
17045,2024-09-20T11:30:00Z,2.122,1.862,2434.17,2287.55,0.0,0.8882000000000001,0.0,121.124,146.36,25.235
17046,2024-09-20T11:45:00Z,2.169,2.015,2422.38,2235.023,0.0,0.9497666666666668,0.0,161.837,187.202,25.365
17047,2024-09-20T12:00:00Z,2.43,1.26,2411.276,2273.63,0.0,0.9892666666666668,0.0,111.109,136.477,25.367
17048,2024-09-20T12:15:00Z,1471.983,0.974,2399.186,618.273,6.906,0.9972333333333334,0.0,291.474,316.81,25.335
17049,2024-09-20T12:30:00Z,2160.2,0.0,2359.476,0.0,9.806,1.0,0.0,183.715,209.082,25.366
17050,2024-09-20T12:45:00Z,2140.151,0.0,2312.406,0.0,10.006,1.0,0.0,156.851,182.262,25.41
17051,2024-09-20T13:00:00Z,2055.756,0.0,2266.036,0.0,10.046,1.0,0.0,194.958,220.327,25.368
17052,2024-09-20T13:15:00Z,2007.728,0.0,2203.893,0.0,10.06,1.0,0.0,180.827,206.225,25.397
17053,2024-09-20T13:30:00Z,1965.215,0.0,2135.85,0.0,10.01,1.0,0.0,155.173,180.644,25.471
17054,2024-09-20T13:45:00Z,1848.719,0.0,2049.896,0.0,10.016,1.0,0.0,185.719,211.193,25.474
17055,2024-09-20T14:00:00Z,1776.738,0.0,1946.336,0.0,10.09,1.0,0.0,154.254,179.688,25.433
17056,2024-09-20T14:15:00Z,1602.957,0.0,1862.996,0.0,10.296,1.0,0.0,244.821,270.335,25.514
17057,2024-09-20T14:30:00Z,1543.274,0.0,1724.606,0.0,10.276,1.0,0.0,166.131,191.609,25.478
17058,2024-09-20T14:45:00Z,1335.093,0.0,1599.993,0.0,10.296,1.0,0.0,249.627,275.196,25.568
17059,2024-09-20T15:00:00Z,1285.784,0.199,1462.966,0.0,10.403,1.0,0.0,162.17,187.784,25.613
17060,2024-09-20T15:15:00Z,1161.567,0.0,1318.833,0.0,10.126,1.0,0.0,141.904,167.393,25.488
17061,2024-09-20T15:30:00Z,535.532,9.107,1017.246,0.046,265.566,0.9932666666666669,0.0,182.434,756.341,573.906
17062,2024-09-20T15:45:00Z,11.412,22.924,654.176,0.0,758.813,0.9688,0.0,181.413,1424.502,1243.088
17063,2024-09-20T16:00:00Z,1.58,2.736,292.77,0.0,1038.273,0.9466666666666668,0.0,176.415,1332.199,1155.783
17064,2024-09-20T16:15:00Z,13.639,2.211,268.54,29.996,750.57,0.9233333333333336,0.0,177.997,977.685,799.687
17065,2024-09-20T16:30:00Z,2.276,2.238,261.873,108.956,0.0,0.92,0.0,127.473,152.878,25.405
17066,2024-09-20T16:45:00Z,0.686,2.334,178.163,20.393,19.37,0.92,0.0,152.545,178.788,26.242
17067,2024-09-20T17:00:00Z,1.177,1.806,117.426,1.123,40.423,0.92,0.0,132.109,157.356,25.246
17068,2024-09-20T17:15:00Z,0.314,1.986,67.318,0.0,85.568,0.92,0.0,129.332,154.559,25.227
17069,2024-09-20T17:30:00Z,0.717,1.512,18.623,0.0,152.073,0.9172333333333336,0.0,146.383,171.491,25.108
17070,2024-09-20T17:45:00Z,0.471,0.809,0.0,0.0,151.043,0.91,0.0,126.107,151.381,25.273
17071,2024-09-20T18:00:00Z,4.283,6.117,0.0,0.0,285.743,0.9078666666666668,0.0,262.31,287.577,25.267
17072,2024-09-20T18:15:00Z,4.496,5.83,0.0,0.0,241.356,0.9,0.0,217.402,242.69,25.287
17073,2024-09-20T18:30:00Z,1.768,2.419,0.0,0.0,246.06,0.8958000000000002,0.0,221.54,246.71,25.17
17074,2024-09-20T18:45:00Z,50.233,63.123,1.816,0.0,2029.376,0.8712666666666669,0.0,2018.693,2044.083,25.389
17075,2024-09-20T19:00:00Z,25.832,2.445,0.733,0.0,819.316,0.8246666666666667,0.0,771.521,796.663,25.141
17076,2024-09-20T19:15:00Z,1.382,3.227,0.07,0.0,263.843,0.8195666666666668,0.0,240.819,265.758,24.939
17077,2024-09-20T19:30:00Z,2.058,2.345,0.0,0.0,233.18,0.81,0.0,208.62,233.467,24.846
17078,2024-09-20T19:45:00Z,0.68,1.415,0.0,0.0,246.573,0.8080000000000002,0.0,222.472,247.308,24.835
17079,2024-09-20T20:00:00Z,1.497,0.588,0.0,0.0,212.39,0.8,0.0,186.621,211.48,24.858
17080,2024-09-20T20:15:00Z,0.628,1.009,0.0,0.0,195.683,0.7978333333333333,0.0,171.136,196.064,24.927
